step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
1655,113918,3310,0.042173101506810445,1.0,1.0
1656,113984,3312,0.054026284074908656,1.0,1.0
1657,114066,3314,0.025647005262238065,1.0,1.0
1658,114132,3316,0.04719958866294026,1.0,1.0
1659,114198,3318,0.0445585139593721,1.0,1.0
1660,114280,3320,0.028111941855322693,1.0,1.0
1661,114362,3322,0.051397914128809674,1.0,1.0
1662,114428,3324,0.07068779350358466,1.0,1.0
1663,114494,3326,0.0941429803976471,1.0,1.0
1664,114560,3328,0.03931049191400584,1.0,1.0
1665,114626,3330,0.1126322983746526,1.0,1.0
1666,114692,3332,0.06926365273360187,1.0,1.0
1667,114774,3334,0.026895075177166956,1.0,1.0
1668,114840,3336,0.02801744493021676,1.0,1.0
1669,114922,3338,0.053719518158184765,1.0,1.0
1670,115004,3340,0.05356797354712367,1.0,1.0
1671,115070,3342,0.04227628711374827,1.0,1.0
1672,115136,3344,0.03341414425097198,1.0,1.0
1673,115186,3346,0.044211291649954874,1.0,1.0
1674,115252,3348,0.04747731727649356,1.0,1.0
1675,115334,3350,0.04855296099768462,1.0,1.0
1676,115384,3352,0.04735207387800908,1.0,1.0
1677,115434,3354,0.033466224026775626,1.0,1.0
1678,115500,3356,0.049809251160809975,1.0,1.0
1679,115582,3358,0.05485059415829123,1.0,1.0
1680,115648,3360,0.11000152545153981,1.0,1.0
1681,115714,3362,0.07579537352237097,1.0,1.0
1682,115780,3364,0.03732428672645476,1.0,1.0
1683,115846,3366,0.05521610053320956,1.0,1.0
1684,115928,3368,0.042029494731609204,1.0,1.0
1685,116010,3370,0.027962381364203103,1.0,1.0
1686,116076,3372,0.05128026333790174,1.0,1.0
1687,116142,3374,0.0890542384317644,1.0,1.0
1688,116208,3376,0.06820038623413023,1.0,1.0
1689,116274,3378,0.04108229844433372,1.0,1.0
1690,116340,3380,0.04578931369367893,1.0,1.0
1691,116390,3382,0.09036019896540044,1.0,1.0
1692,116456,3384,0.06819242128840113,1.0,1.0
1693,116538,3386,0.015924447914887598,1.0,1.0
1694,116588,3388,0.04698459587316795,1.0,1.0
1695,116670,3390,0.018778045953913677,1.0,1.0
1696,116752,3392,0.026415630987319295,1.0,1.0
1697,116818,3394,0.040779430629357495,1.0,1.0
1698,116884,3396,0.051064561074540965,1.0,1.0
1699,116966,3398,0.029902045388784305,1.0,1.0
1700,117032,3400,0.03948112045292529,1.0,1.0
1701,117098,3402,0.03260312262920877,1.0,1.0
1702,117164,3404,0.03470518265147593,1.0,1.0
1703,117230,3406,0.036317215671324066,1.0,1.0
1704,117296,3408,0.07388594841041307,1.0,1.0
1705,117362,3410,0.04113812415119748,1.0,1.0
1706,117428,3412,0.057927771487660394,1.0,1.0
1707,117494,3414,0.05075705919790573,1.0,1.0
1708,117576,3416,0.030718985516394005,1.0,1.0
1709,117642,3418,0.07063752188375005,1.0,1.0
1710,117708,3420,0.0677507421988665,1.0,1.0
1711,117774,3422,0.04179132691685172,1.0,1.0
1712,117840,3424,0.09691422167344685,1.0,1.0
1713,117906,3426,0.04682002420660015,1.0,1.0
1714,117956,3428,0.058185812064106314,1.0,1.0
1715,118038,3430,0.05921059024869483,1.0,1.0
1716,118088,3432,0.05622992321549088,1.0,1.0
1717,118154,3434,0.016641546936215154,1.0,1.0
1718,118236,3436,0.04601832385181978,1.0,1.0
1719,118318,3438,0.03856094768995153,1.0,1.0
1720,118384,3440,0.058283722777745024,1.0,1.0
1721,118482,3442,0.051771361618157506,1.0,1.0
1722,118548,3444,0.03686361489245371,1.0,1.0
1723,118614,3446,0.0340289749169056,1.0,1.0
1724,118680,3448,0.024038715046514628,1.0,1.0
1725,118746,3450,0.028766188073285064,1.0,1.0
1726,118812,3452,0.04528616588913064,1.0,1.0
1727,118878,3454,0.024733337171461756,1.0,1.0
1728,118944,3456,0.04898469414886977,1.0,1.0
1729,119026,3458,0.03178349514639031,1.0,1.0
1730,119092,3460,0.0634501368292078,1.0,1.0
1731,119158,3462,0.05143199560088729,1.0,1.0
1732,119208,3464,0.047948530074648,1.0,1.0
1733,119290,3466,0.04608094127009011,1.0,1.0
1734,119356,3468,0.03379751356962917,1.0,1.0
1735,119422,3470,0.018506854269435147,1.0,1.0
1736,119488,3472,0.06725294409465811,1.0,1.0
1737,119570,3474,0.04565739415215706,1.0,1.0
1738,119620,3476,0.037884050015037474,1.0,1.0
1739,119686,3478,0.03015523829044735,1.0,1.0
1740,119752,3480,0.054667930863594276,1.0,1.0
1741,119818,3482,0.04515632599131788,1.0,1.0
1742,119884,3484,0.09123898747077734,1.0,1.0
1743,119950,3486,0.039669303285921304,1.0,1.0
1744,120016,3488,0.07645774886955442,1.0,1.0
1745,120098,3490,0.025605265130100606,1.0,1.0
1746,120164,3492,0.04006287691719059,1.0,1.0
1747,120230,3494,0.032232213199281906,1.0,1.0
1748,120280,3496,0.10980848967723254,1.0,1.0
1749,120362,3498,0.0490989987610746,1.0,1.0
1750,120428,3500,0.06473408297593602,1.0,1.0
1751,120494,3502,0.031858736773147545,1.0,1.0
1752,120576,3504,0.06461260564646364,1.0,1.0
1753,120642,3506,0.03672128415901206,1.0,1.0
1754,120708,3508,0.13369393923638792,1.0,1.0
1755,120774,3510,0.02821640851132101,1.0,1.0
1756,120856,3512,0.039765007455811775,1.0,1.0
1757,120922,3514,0.027695778508090067,1.0,1.0
1758,120988,3516,0.07071267536261434,1.0,1.0
1759,121054,3518,0.040365693125239056,1.0,1.0
1760,121104,3520,0.1174675198253226,1.0,1.0
1761,121186,3522,0.04100902784415229,1.0,1.0
1762,121268,3524,0.014594106045172736,1.0,1.0
1763,121350,3526,0.04942355119976672,1.0,1.0
1764,121416,3528,0.048862829616198464,1.0,1.0
1765,121466,3530,0.058747758432921654,1.0,1.0
1766,121532,3532,0.042509525574193324,1.0,1.0
1767,121614,3534,0.0246420908363217,1.0,1.0
1768,121680,3536,0.08548342708002572,1.0,1.0
1769,121762,3538,0.056668591189261944,1.0,1.0
1770,121844,3540,0.025132731063103507,1.0,1.0
1771,121910,3542,0.024425368898352097,1.0,1.0
1772,121976,3544,0.028301392954744216,1.0,1.0
1773,122042,3546,0.04612736933658522,1.0,1.0
1774,122108,3548,0.12478958175721394,1.0,1.0
1775,122174,3550,0.06428944199087248,1.0,1.0
1776,122272,3552,0.021598842445851637,1.0,1.0
1777,122338,3554,0.10131542471147839,1.0,1.0
1778,122420,3556,0.06272858326502864,1.0,1.0
1779,122502,3558,0.036608196782568894,1.0,1.0
1780,122584,3560,0.0409934112763916,1.0,1.0
1781,122650,3562,0.05262371935165469,1.0,1.0
1782,122732,3564,0.05098651754019144,1.0,1.0
1783,122798,3566,0.06255487456695259,1.0,1.0
1784,122864,3568,0.06342169399514663,1.0,1.0
1785,122930,3570,0.032106265183113616,1.0,1.0
1786,123028,3572,0.025781490595249857,1.0,1.0
1787,123078,3574,0.06839004779225823,1.0,1.0
1788,123144,3576,0.04219103848913611,1.0,1.0
1789,123226,3578,0.045074113585712644,1.0,1.0
1790,123308,3580,0.020479616381211797,1.0,1.0
1791,123390,3582,0.05688327564764891,1.0,1.0
1792,123456,3584,0.040755708675852584,1.0,1.0
1793,123538,3586,0.026442648722217615,1.0,1.0
1794,123620,3588,0.04250701968106593,1.0,1.0
1795,123670,3590,0.0825187543602077,1.0,1.0
1796,123736,3592,0.10644521110364448,1.0,1.0
1797,123802,3594,0.05919788865765838,1.0,1.0
1798,123868,3596,0.0644068556753723,1.0,1.0
1799,123950,3598,0.03607491944807265,1.0,1.0
1800,124032,3600,0.03588720391100165,1.0,1.0
1801,124114,3602,0.04077077666474409,1.0,1.0
1802,124180,3604,0.028672695515454375,1.0,1.0
1803,124262,3606,0.04801720383796095,1.0,1.0
1804,124344,3608,0.020975244151364085,1.0,1.0
1805,124426,3610,0.02341903938576113,1.0,1.0
1806,124492,3612,0.06720976922835172,1.0,1.0
1807,124574,3614,0.05466267936720002,1.0,1.0
1808,124640,3616,0.026474015053329934,1.0,1.0
1809,124722,3618,0.04459251332713606,1.0,1.0
1810,124820,3620,0.02874641152891302,1.0,1.0
1811,124886,3622,0.06166899218088182,1.0,1.0
1812,124968,3624,0.024393466026797987,1.0,1.0
1813,125018,3626,0.04450159329453859,1.0,1.0
1814,125068,3628,0.07314410124793837,1.0,1.0
1815,125118,3630,0.050531219517395,1.0,1.0
1816,125184,3632,0.0924353706155389,1.0,1.0
1817,125234,3634,0.05618278878572459,1.0,1.0
1818,125300,3636,0.08895294743163061,1.0,1.0
1819,125366,3638,0.10371579114426037,1.0,1.0
1820,125448,3640,0.028698249892337203,1.0,1.0
1821,125530,3642,0.08754356835071407,1.0,1.0
1822,125580,3644,0.06204849494103282,1.0,1.0
1823,125646,3646,0.04959523751724282,1.0,1.0
1824,125712,3648,0.054041244894227174,1.0,1.0
1825,125794,3650,0.06578291198187444,1.0,1.0
1826,125860,3652,0.03130771297037693,1.0,1.0
1827,125926,3654,0.18662471615865714,1.0,1.0
1828,126008,3656,0.028074528939479638,1.0,1.0
1829,126090,3658,0.04981397131597249,1.0,1.0
1830,126156,3660,0.03683155895505017,1.0,1.0
1831,126238,3662,0.020471813111692543,1.0,1.0
1832,126320,3664,0.031859658549390414,1.0,1.0
1833,126386,3666,0.05749925164898713,1.0,1.0
1834,126452,3668,0.052596972471297576,1.0,1.0
1835,126502,3670,0.05854381240994092,1.0,1.0
1836,126568,3672,0.053370479150050804,1.0,1.0
1837,126634,3674,0.07978909514789945,1.0,1.0
1838,126700,3676,0.065737682405622,1.0,1.0
1839,126782,3678,0.04947530089630775,1.0,1.0
1840,126848,3680,0.1037594547790711,1.0,1.0
1841,126914,3682,0.04340574239927371,1.0,1.0
1842,126996,3684,0.0378017513054887,1.0,1.0
1843,127078,3686,0.036550659218018824,1.0,1.0
1844,127144,3688,0.03703502976873163,1.0,1.0
1845,127194,3690,0.07318336709886424,1.0,1.0
1846,127276,3692,0.03618163121873412,1.0,1.0
1847,127358,3694,0.020927226644267057,1.0,1.0
1848,127424,3696,0.04299009143316805,1.0,1.0
1849,127490,3698,0.022369990864437563,1.0,1.0
1850,127540,3700,0.08436777366065439,1.0,1.0
1851,127606,3702,0.08816087998811492,1.0,1.0
1852,127672,3704,0.038058393053127484,1.0,1.0
1853,127722,3706,0.10095409818758233,1.0,1.0
1854,127804,3708,0.03422657562311762,1.0,1.0
1855,127870,3710,0.03576437076698161,1.0,1.0
1856,127952,3712,0.06274323460592371,1.0,1.0
1857,128018,3714,0.06879614020505508,1.0,1.0
1858,128100,3716,0.03547403893762045,1.0,1.0
1859,128150,3718,0.05422137379695235,1.0,1.0
1860,128216,3720,0.033877278223057104,1.0,1.0
1861,128282,3722,0.03190602923174821,1.0,1.0
1862,128348,3724,0.055895630746218485,1.0,1.0
1863,128414,3726,0.03452966915701805,1.0,1.0
1864,128480,3728,0.03132671427875842,1.0,1.0
1865,128546,3730,0.05199347344274195,1.0,1.0
1866,128612,3732,0.05849753719142593,1.0,1.0
1867,128678,3734,0.022700289890212444,1.0,1.0
1868,128760,3736,0.025274038455563606,1.0,1.0
1869,128826,3738,0.02637460015472546,1.0,1.0
1870,128908,3740,0.03594420125113299,1.0,1.0
1871,128990,3742,0.03590613265809754,1.0,1.0
1872,129040,3744,0.03662338905494474,1.0,1.0
1873,129106,3746,0.03502143897696541,1.0,1.0
1874,129156,3748,0.0358442667476813,1.0,1.0
1875,129222,3750,0.036257458927780165,1.0,1.0
1876,129288,3752,0.06384647699059882,1.0,1.0
1877,129338,3754,0.06421375312362622,1.0,1.0
1878,129404,3756,0.0441370767622867,1.0,1.0
1879,129470,3758,0.03803441256760754,1.0,1.0
1880,129520,3760,0.06053071162447091,1.0,1.0
1881,129570,3762,0.05050488798925066,1.0,1.0
1882,129636,3764,0.027193479633146247,1.0,1.0
1883,129702,3766,0.036007810117983,1.0,1.0
1884,129768,3768,0.03534211156625462,1.0,1.0
1885,129850,3770,0.04259700382328574,1.0,1.0
1886,129916,3772,0.027339067414400203,1.0,1.0
1887,129982,3774,0.03514838921259193,1.0,1.0
1888,130048,3776,0.029273371739676306,1.0,1.0
1889,130114,3778,0.03280805858415938,1.0,1.0
1890,130196,3780,0.02238018570646574,1.0,1.0
1891,130246,3782,0.1329519271145813,1.0,1.0
1892,130312,3784,0.05177721180212998,1.0,1.0
1893,130378,3786,0.047473462405558386,1.0,1.0
1894,130444,3788,0.016162175765935462,1.0,1.0
1895,130510,3790,0.056108822243988096,1.0,1.0
1896,130592,3792,0.02172552452572308,1.0,1.0
1897,130674,3794,0.043428459457495634,1.0,1.0
1898,130740,3796,0.036785759283683245,1.0,1.0
1899,130822,3798,0.056865420569839106,1.0,1.0
1900,130920,3800,0.027369595557677567,1.0,1.0
1901,131002,3802,0.036787175701887276,1.0,1.0
1902,131068,3804,0.03959901285420067,1.0,1.0
1903,131134,3806,0.028336868353639667,1.0,1.0
1904,131216,3808,0.04777090178791692,1.0,1.0
1905,131282,3810,0.0657252394735576,1.0,1.0
1906,131364,3812,0.022321110414469526,1.0,1.0
1907,131430,3814,0.04207125793502908,1.0,1.0
1908,131480,3816,0.03574271898130798,1.0,1.0
1909,131562,3818,0.018534877160085585,1.0,1.0
1910,131628,3820,0.044480803483536495,1.0,1.0
1911,131694,3822,0.054786009614620344,1.0,1.0
1912,131760,3824,0.026725538021174125,1.0,1.0
1913,131826,3826,0.07505014590616313,1.0,1.0
1914,131924,3828,0.03393563238182352,1.0,1.0
1915,131990,3830,0.04979987498721528,1.0,1.0
1916,132056,3832,0.0516968361378599,1.0,1.0
1917,132138,3834,0.019918188634350537,1.0,1.0
1918,132204,3836,0.0257308437911989,1.0,1.0
1919,132286,3838,0.023174599131510265,1.0,1.0
1920,132368,3840,0.025116144633484373,1.0,1.0
1921,132434,3842,0.11304254830010797,1.0,1.0
1922,132516,3844,0.043266317459519255,1.0,1.0
1923,132598,3846,0.023183879300481075,1.0,1.0
1924,132664,3848,0.026966092823773737,1.0,1.0
1925,132730,3850,0.07512378712308099,1.0,1.0
1926,132812,3852,0.04346978167793335,1.0,1.0
1927,132878,3854,0.026861044879416384,1.0,1.0
1928,132960,3856,0.03225434310051199,1.0,1.0
1929,133026,3858,0.06708994008409147,1.0,1.0
1930,133092,3860,0.023568102482188463,1.0,1.0
1931,133142,3862,0.0389751194533865,1.0,1.0
1932,133224,3864,0.037059770469541495,1.0,1.0
1933,133290,3866,0.055457874668432446,1.0,1.0
1934,133356,3868,0.02083405375260696,1.0,1.0
1935,133422,3870,0.04981645428885471,1.0,1.0
1936,133472,3872,0.04073099503312486,1.0,1.0
1937,133538,3874,0.04759858299867262,1.0,1.0
1938,133604,3876,0.03582088035686648,1.0,1.0
1939,133670,3878,0.06869652780022287,1.0,1.0
1940,133752,3880,0.02985710994509173,1.0,1.0
1941,133818,3882,0.027403168861375487,1.0,1.0
1942,133884,3884,0.032010396996623364,1.0,1.0
1943,133934,3886,0.035533145001758255,1.0,1.0
1944,134016,3888,0.02425705532148357,1.0,1.0
1945,134082,3890,0.03973009103675179,1.0,1.0
1946,134148,3892,0.027613605229574033,1.0,1.0
1947,134214,3894,0.03591041835688671,1.0,1.0
1948,134280,3896,0.03808919830436697,1.0,1.0
1949,134362,3898,0.03431031117523962,1.0,1.0
1950,134428,3900,0.0364060782888385,1.0,1.0
1951,134510,3902,0.026298995217129428,1.0,1.0
1952,134560,3904,0.03191485292080454,1.0,1.0
1953,134642,3906,0.045397347185518314,1.0,1.0
1954,134724,3908,0.033727096406106334,1.0,1.0
1955,134790,3910,0.03589005010136752,1.0,1.0
1956,134872,3912,0.05146161727763214,1.0,1.0
1957,134938,3914,0.03335883719046749,1.0,1.0
1958,134988,3916,0.03856870950767615,1.0,1.0
1959,135054,3918,0.038960910116657387,1.0,1.0
1960,135136,3920,0.03827458543180181,1.0,1.0
1961,135218,3922,0.02757925384991594,1.0,1.0
1962,135284,3924,0.03201787201368944,1.0,1.0
1963,135350,3926,0.05751614477556157,1.0,1.0
1964,135432,3928,0.044399744055132265,1.0,1.0
1965,135514,3930,0.02277235256286151,1.0,1.0
1966,135596,3932,0.026325323265331945,1.0,1.0
1967,135662,3934,0.03903514420637442,1.0,1.0
1968,135744,3936,0.040187287493649824,1.0,1.0
1969,135826,3938,0.04428280085724978,1.0,1.0
1970,135908,3940,0.04436614958140225,1.0,1.0
1971,135974,3942,0.03527250142855039,1.0,1.0
1972,136040,3944,0.037498652449543715,1.0,1.0
1973,136106,3946,0.04122047119436108,1.0,1.0
1974,136188,3948,0.016130433574999506,1.0,1.0
1975,136254,3950,0.040611249705493076,1.0,1.0
1976,136320,3952,0.036059569722686334,1.0,1.0
1977,136386,3954,0.04145291299659171,1.0,1.0
1978,136452,3956,0.03261807918355469,1.0,1.0
1979,136534,3958,0.02841846203126721,1.0,1.0
1980,136584,3960,0.052329858748133985,1.0,1.0
1981,136650,3962,0.030922630965864208,1.0,1.0
1982,136732,3964,0.06483321385714799,1.0,1.0
1983,136798,3966,0.029374002154477812,1.0,1.0
1984,136880,3968,0.030752109358607383,1.0,1.0
1985,136946,3970,0.04873369142718236,1.0,1.0
1986,136996,3972,0.07421829896176864,1.0,1.0
1987,137078,3974,0.02180039436513269,1.0,1.0
1988,137160,3976,0.03734165918800168,1.0,1.0
1989,137242,3978,0.021336855284207847,1.0,1.0
1990,137308,3980,0.04218052102787158,1.0,1.0
1991,137374,3982,0.04824493561157501,1.0,1.0
1992,137440,3984,0.02356587617024228,1.0,1.0
1993,137506,3986,0.029586646424016646,1.0,1.0
1994,137572,3988,0.03937843356563384,1.0,1.0
1995,137622,3990,0.051627406385782136,1.0,1.0
1996,137704,3992,0.03743292589973336,1.0,1.0
1997,137770,3994,0.0354722350892116,1.0,1.0
1998,137836,3996,0.04308347876999688,1.0,1.0
1999,137886,3998,0.026712664372474455,1.0,1.0
2000,137952,4000,0.03652440903581007,1.0,1.0
2001,138034,4002,0.050139799735776626,1.0,1.0
2002,138116,4004,0.019072062675042217,1.0,1.0
2003,138182,4006,0.029847612999888324,1.0,1.0
2004,138264,4008,0.028715468730383758,1.0,1.0
2005,138346,4010,0.05624775356118178,1.0,1.0
2006,138396,4012,0.035800802469645045,1.0,1.0
2007,138462,4014,0.03525232959250459,1.0,1.0
2008,138528,4016,0.024083779120894946,1.0,1.0
2009,138578,4018,0.05288002150867376,1.0,1.0
2010,138660,4020,0.05860716748215726,1.0,1.0
2011,138726,4022,0.03571553886144958,1.0,1.0
2012,138792,4024,0.032120713808268066,1.0,1.0
2013,138874,4026,0.03251587727149442,1.0,1.0
2014,138940,4028,0.044931014315524515,1.0,1.0
2015,139022,4030,0.02299077089992988,1.0,1.0
2016,139088,4032,0.08500459286193696,1.0,1.0
2017,139154,4034,0.06297445696094006,1.0,1.0
2018,139220,4036,0.027686022530821225,1.0,1.0
2019,139270,4038,0.0318502955581371,1.0,1.0
2020,139320,4040,0.049782647677059394,1.0,1.0
2021,139402,4042,0.025903977597570606,1.0,1.0
2022,139452,4044,0.0486860696681348,1.0,1.0
2023,139518,4046,0.0210987753006469,1.0,1.0
2024,139584,4048,0.02491555279986995,1.0,1.0
2025,139666,4050,0.030103638962787616,1.0,1.0
2026,139732,4052,0.030890490345778156,1.0,1.0
2027,139814,4054,0.04737341098792701,1.0,1.0
2028,139880,4056,0.05882684713359526,1.0,1.0
2029,139930,4058,0.06303039084010702,1.0,1.0
2030,139980,4060,0.0487218954188208,1.0,1.0
2031,140030,4062,0.040295098051357316,1.0,1.0
2032,140096,4064,0.043976394355925666,1.0,1.0
2033,140162,4066,0.03421079692367251,1.0,1.0
2034,140244,4068,0.03375245938341663,1.0,1.0
2035,140310,4070,0.03477208919884465,1.0,1.0
2036,140376,4072,0.07142418894133767,1.0,1.0
2037,140442,4074,0.027965360651983497,1.0,1.0
2038,140508,4076,0.0553005812396398,1.0,1.0
2039,140574,4078,0.034046137189100635,1.0,1.0
2040,140656,4080,0.01684938844369214,1.0,1.0
2041,140722,4082,0.035896624634088964,1.0,1.0
2042,140788,4084,0.048504499859432844,1.0,1.0
2043,140854,4086,0.06278781199195968,1.0,1.0
2044,140920,4088,0.024562572693066723,1.0,1.0
2045,141002,4090,0.029222676275186998,1.0,1.0
2046,141068,4092,0.01675690789839255,1.0,1.0
2047,141134,4094,0.029774548043654828,1.0,1.0
2048,141216,4096,0.027018162370875915,1.0,1.0
2049,141298,4098,0.026413334519397296,1.0,1.0
2050,141380,4100,0.021824346653287526,1.0,1.0
2051,141446,4102,0.06207956446506967,1.0,1.0
2052,141512,4104,0.049134366007531585,1.0,1.0
2053,141578,4106,0.045347093563180736,1.0,1.0
2054,141628,4108,0.03948524700085964,1.0,1.0
2055,141694,4110,0.04360192296333626,1.0,1.0
2056,141760,4112,0.041164505056689116,1.0,1.0
2057,141826,4114,0.04840842441748503,1.0,1.0
2058,141924,4116,0.027656109384781136,1.0,1.0
2059,141990,4118,0.06846633264341709,1.0,1.0
2060,142056,4120,0.05256724838795872,1.0,1.0
2061,142122,4122,0.03634899100213249,1.0,1.0
2062,142204,4124,0.029874614572932074,1.0,1.0
2063,142286,4126,0.03886312314730411,1.0,1.0
2064,142352,4128,0.039214906117591763,1.0,1.0
2065,142434,4130,0.029466938132270682,1.0,1.0
2066,142516,4132,0.03238663751558853,1.0,1.0
2067,142598,4134,0.03749093729868151,1.0,1.0
2068,142680,4136,0.03370247109391731,1.0,1.0
2069,142730,4138,0.05195218004940875,1.0,1.0
2070,142796,4140,0.053266835357138824,1.0,1.0
2071,142862,4142,0.031646449560528644,1.0,1.0
2072,142928,4144,0.024311938137491173,1.0,1.0
2073,142994,4146,0.03947469149660789,1.0,1.0
2074,143076,4148,0.021041443991061042,1.0,1.0
2075,143142,4150,0.033769038194482855,1.0,1.0
2076,143224,4152,0.040042899352304706,1.0,1.0
2077,143306,4154,0.0562753527040243,1.0,1.0
2078,143356,4156,0.0429038595172185,1.0,1.0
2079,143422,4158,0.034133696896257296,1.0,1.0
2080,143504,4160,0.025676503938752405,1.0,1.0
2081,143570,4162,0.052076091220302705,1.0,1.0
2082,143636,4164,0.036181922868173726,1.0,1.0
2083,143718,4166,0.09126455706384093,1.0,1.0
2084,143784,4168,0.024735524895442347,1.0,1.0
2085,143850,4170,0.047025825531843826,1.0,1.0
2086,143916,4172,0.03141858759056455,1.0,1.0
2087,143966,4174,0.0683612844850458,1.0,1.0
2088,144032,4176,0.0323508526596946,1.0,1.0
2089,144098,4178,0.061253227853215186,1.0,1.0
2090,144164,4180,0.06574312801444755,1.0,1.0
2091,144230,4182,0.057695758802706464,1.0,1.0
2092,144280,4184,0.05145125462490157,1.0,1.0
2093,144346,4186,0.0205341279744518,1.0,1.0
2094,144412,4188,0.12298157834022608,1.0,1.0
2095,144478,4190,0.028989575739328192,1.0,1.0
2096,144528,4192,0.055966669551789756,1.0,1.0
2097,144578,4194,0.04881307904375015,1.0,1.0
2098,144644,4196,0.0375688474607784,1.0,1.0
2099,144694,4198,0.07528651675041569,1.0,1.0
2100,144760,4200,0.05021457060164494,1.0,1.0
2101,144842,4202,0.031304419459552126,1.0,1.0
2102,144892,4204,0.04294099450081556,1.0,1.0
2103,144958,4206,0.023528819335376205,1.0,1.0
2104,145040,4208,0.022430809092813746,1.0,1.0
2105,145106,4210,0.031763745450723364,1.0,1.0
2106,145172,4212,0.04090586925244204,1.0,1.0
2107,145222,4214,0.03925439308171554,1.0,1.0
2108,145272,4216,0.04746727115513422,1.0,1.0
2109,145354,4218,0.019730465844366166,1.0,1.0
2110,145420,4220,0.04094489378360788,1.0,1.0
2111,145502,4222,0.019561396769055293,1.0,1.0
2112,145584,4224,0.030894843939336634,1.0,1.0
2113,145650,4226,0.032894896256287304,1.0,1.0
2114,145716,4228,0.02695007047914082,1.0,1.0
2115,145782,4230,0.04433585656098243,1.0,1.0
2116,145832,4232,0.07069816304241221,1.0,1.0
2117,145914,4234,0.03391881262092448,1.0,1.0
2118,145964,4236,0.06348494900523936,1.0,1.0
2119,146014,4238,0.06530817028428497,1.0,1.0
2120,146080,4240,0.03297790383184847,1.0,1.0
2121,146146,4242,0.046089902798374605,1.0,1.0
2122,146228,4244,0.018938406057837514,1.0,1.0
2123,146310,4246,0.04013243180305828,1.0,1.0
2124,146360,4248,0.059770598259058505,1.0,1.0
2125,146426,4250,0.02502376460746447,1.0,1.0
2126,146492,4252,0.058098756436059065,1.0,1.0
2127,146558,4254,0.04403347915203408,1.0,1.0
2128,146624,4256,0.036507643808257835,1.0,1.0
2129,146690,4258,0.05073415431475148,1.0,1.0
2130,146756,4260,0.0708326495450768,1.0,1.0
2131,146806,4262,0.04841269894424088,1.0,1.0
2132,146856,4264,0.0757486051766982,1.0,1.0
2133,146922,4266,0.030630157266626816,1.0,1.0
2134,146988,4268,0.024405834785138,1.0,1.0
2135,147054,4270,0.024228287215416745,1.0,1.0
2136,147120,4272,0.052380761174605314,1.0,1.0
2137,147170,4274,0.029761742020346326,1.0,1.0
2138,147236,4276,0.038477215301142786,1.0,1.0
2139,147302,4278,0.0496150685126199,1.0,1.0
2140,147384,4280,0.06752452598571168,1.0,1.0
2141,147450,4282,0.05632266735713838,1.0,1.0
2142,147516,4284,0.03549982512442465,1.0,1.0
2143,147598,4286,0.0243141735047805,1.0,1.0
2144,147664,4288,0.03689202474899176,1.0,1.0
2145,147730,4290,0.03912103543256467,1.0,1.0
2146,147796,4292,0.05783632825964133,1.0,1.0
2147,147846,4294,0.10271776689172825,1.0,1.0
2148,147928,4296,0.041467092195079554,1.0,1.0
2149,148010,4298,0.03361622474228909,1.0,1.0
2150,148076,4300,0.05834263878724184,1.0,1.0
2151,148142,4302,0.04016210330927983,1.0,1.0
2152,148208,4304,0.0404960277492334,1.0,1.0
2153,148290,4306,0.027071418709661194,1.0,1.0
2154,148372,4308,0.03344251482752181,1.0,1.0
2155,148422,4310,0.0547399924719656,1.0,1.0
2156,148472,4312,0.04326938015175017,1.0,1.0
2157,148538,4314,0.026127536300137737,1.0,1.0
2158,148604,4316,0.02142406360933329,1.0,1.0
2159,148686,4318,0.02775369521270495,1.0,1.0
2160,148736,4320,0.06318091141098871,1.0,1.0
2161,148802,4322,0.05174264884148005,1.0,1.0
2162,148868,4324,0.02070398468055643,1.0,1.0
2163,148934,4326,0.043584576377162114,1.0,1.0
2164,149000,4328,0.055523082332984294,1.0,1.0
2165,149050,4330,0.03006091743372774,1.0,1.0
2166,149132,4332,0.026109887631204347,1.0,1.0
2167,149214,4334,0.03838043298404905,1.0,1.0
2168,149296,4336,0.024251609223609416,1.0,1.0
2169,149346,4338,0.04558004581972266,1.0,1.0
2170,149428,4340,0.016296584043981887,1.0,1.0
2171,149494,4342,0.04162472064038934,1.0,1.0
2172,149576,4344,0.05922021931936013,1.0,1.0
2173,149642,4346,0.06435394522514173,1.0,1.0
2174,149708,4348,0.06835209233756818,1.0,1.0
2175,149758,4350,0.04958638844646424,1.0,1.0
2176,149824,4352,0.03423544192633053,1.0,1.0
2177,149874,4354,0.04452228389765433,1.0,1.0
2178,149940,4356,0.02914571062137852,1.0,1.0
2179,150006,4358,0.09769332952322429,1.0,1.0
2180,150072,4360,0.057097836768667545,1.0,1.0
2181,150138,4362,0.05383784598175261,1.0,1.0
2182,150204,4364,0.06553310882508824,0.5,0.9411764705882353
2183,150286,4366,0.04696664784657796,1.0,1.0
2184,150352,4368,0.04768587690512814,1.0,1.0
2185,150434,4370,0.0292235288096499,1.0,1.0
2186,150516,4372,0.03135185693012303,1.0,1.0
2187,150582,4374,0.04621475354182963,1.0,1.0
2188,150648,4376,0.04817039963501327,1.0,1.0
2189,150698,4378,0.037541715241147244,1.0,1.0
2190,150780,4380,0.06105383748584427,1.0,1.0
